,,W0,W1,W2,W3,W4,W5
F0,S186,3.730021522372047e-08,1.1540231109834269e-07,1.5482558187990024e-09,1.6849411693345532e-07,3.9449694192149715e-09,6.873951416610561e-09
F0,S187,7.845852966237905e-08,1.0517838950572548e-07,6.53616328026181e-09,1.344967111573704e-07,6.324811145635035e-09,7.759814063805738e-09
F0,S188,4.475669203598969e-08,1.0639348966496661e-07,1.4990564303737012e-09,1.7552896418061118e-07,3.3648832470943336e-09,6.6546615899888294e-09
F0,S189,3.8937111080206356e-08,1.0850732601650248e-07,1.7712122825569575e-09,1.5479302650732164e-07,8.429964227459132e-09,8.21455902040231e-09
F0,S190,3.671555505609955e-08,1.078384413115427e-07,1.6068864371313487e-09,1.5864571574761193e-07,5.330703363841763e-09,7.453585398016092e-09
F0,S191,5.288586709891607e-08,1.0740469628042039e-07,3.81668734370386e-09,1.4254318836404603e-07,7.263244284271732e-09,7.783465443896388e-09
F0,S192,4.107992239818741e-08,1.0255212454744808e-07,1.515730426026597e-09,1.8187708851561213e-07,6.034693517241882e-09,7.113565717658686e-09
F0,S193,3.819812092166608e-08,1.06729220141534e-07,1.6690524998315686e-09,1.7025390342914977e-07,4.372663102463185e-09,6.975913944887564e-09
F0,S194,4.3530064757912026e-08,1.0579711713629396e-07,2.8628106178410667e-09,2.1997417184841583e-07,7.257757560282846e-09,1.0207678348349127e-08
F0,S195,4.210577138539091e-08,1.0690235593658195e-07,1.5057594445268319e-09,1.840182853059337e-07,3.929774763239168e-09,6.85177474362659e-09
F0,S196,4.444556709373424e-08,1.1566313809802813e-07,1.4798290499284284e-09,1.7236209274023576e-07,4.843396123647606e-09,7.044331572556512e-09
F0,S197,4.270477317853031e-08,1.151429016847544e-07,1.5285187953191113e-09,1.8675045478310587e-07,4.657569720379412e-09,6.8785288732003435e-09
F0,S198,4.1070568794489395e-08,1.083864524315353e-07,2.041702094324828e-09,1.4653751340466908e-07,4.902897920483031e-09,7.349785920196548e-09
F0,S199,3.7163300782527255e-08,1.0797647852906256e-07,1.6185537631727823e-09,1.506887539504403e-07,6.53291051817769e-09,7.604801438293399e-09
F0,S200,3.796354886964528e-08,1.0576672538022234e-07,1.5649214577404293e-09,1.5398483251464005e-07,7.557680813002538e-09,7.523072059395428e-09
F0,S201,3.889192714046342e-08,1.2918179794166164e-07,1.5578440455142495e-09,1.6147025862246322e-07,4.236596475949791e-09,7.010027279318865e-09
F0,S202,3.7555569322663894e-08,1.0235994600991169e-07,1.7244837277107897e-09,1.5733961175393468e-07,4.588653236563759e-09,7.138555100178573e-09
F0,S203,4.4389367096396197e-08,1.1138044667076796e-07,1.4810182317652581e-09,1.777694296821524e-07,3.5017629747652973e-09,6.70826712245387e-09
F0,S204,1.4948463082969723e-07,1.0840531928349333e-07,1.7293899482217078e-08,2.5078393093797743e-07,7.70604414074011e-09,1.0385557072220331e-08
F0,S205,4.121799854601298e-08,2.028215732252415e-07,1.8661277778779067e-09,1.44892569613362e-07,8.92543141537549e-09,1.086445005701438e-08
F0,S206,4.297282790868702e-08,1.0458992399826791e-07,2.2989199285605817e-09,1.668778874138081e-07,6.227406504642354e-09,7.775881884241556e-09
F0,S207,5.1946154695011554e-08,1.0602852046685384e-07,3.6771612448007696e-09,1.4538137904470258e-07,6.72954793541206e-09,8.31081281058072e-09
F0,S208,4.5328412591170307e-08,1.1180566700148114e-07,1.4731987439063507e-09,1.7863734168428174e-07,4.835813255354554e-09,7.029583070542833e-09
F0,S209,2.9306542608186903,3.4841082498822313e-07,0.26434268178728565,5.882624905469383e-07,9.308830305576631e-08,2.1698928762058527
F0,S210,3.794049541688184e-08,1.1387689847201286e-07,1.559099593245419e-09,1.6812530915056348e-07,4.364635216502754e-09,6.9987154787007145e-09
F0,S211,3.984545536960753e-08,1.6170593669619878e-07,2.188853692411364e-09,1.5625322233722626e-07,8.74571687821067e-09,9.317634054299904e-09
F0,S212,4.642292493152073e-08,1.1667381772312074e-07,1.4602009822081322e-09,1.8225936800663029e-07,4.4646155459244e-09,6.847362977767993e-09
F0,S213,4.180128423028528e-08,1.0425969334148973e-07,1.5014568004440766e-09,1.510302224533251e-07,4.4193529935379804e-09,7.152879206794947e-09
F0,S214,3.8031563971160744e-08,1.0842800183041922e-07,1.6566098560289986e-09,1.7921493635047694e-07,4.995137175185962e-09,7.573999277748223e-09
F0,S215,4.135129746731857e-08,1.186755096130838e-07,1.522509282774552e-09,1.923296336112151e-07,3.730435089348004e-09,6.606246170610029e-09
F0,S216,3.696225719403274e-08,1.019396777115746e-07,1.597836053319539e-09,1.595225955759452e-07,4.537789803900732e-09,7.206513307358279e-09
F0,S217,3.877898851817135e-08,1.3744086034604233e-07,1.7436017569112322e-09,1.365096899781971e-07,7.353336411218307e-09,7.78767973870169e-09
F0,S218,1.0651669863744394e-07,2.3194794706451013e-07,7.539322421769171e-09,4.588212660282106e-07,1.4935181099739247e-08,3.8523526837092575e-08
F0,S219,3.914655968528937e-08,1.0830878399746728e-07,1.6469841443350876e-09,1.5090097635393338e-07,5.971317475728174e-09,7.381015556156482e-09
F0,S220,4.279245330270687e-08,1.0378854460920931e-07,1.5038700584743983e-09,1.643974203797531e-07,4.580798720419523e-09,7.25091997169785e-09
F0,S221,3.930048554622382e-08,1.1547558849670227e-07,1.5484844889142627e-09,1.47442412062785e-07,9.03928495820082e-09,8.964769894561756e-09
F0,S222,4.3977427813831265e-08,1.2070171133911033e-07,3.3951169890685605e-09,2.849344769142779e-07,8.14459458795521e-09,8.705097087156064e-09
F0,S223,4.104745869627082e-08,1.1466558028181878e-07,1.4962108082896618e-09,1.6989198002142695e-07,4.396579261917044e-09,7.057666086829195e-09
F0,S224,1.5915989105984108e-07,1.1078669006254049e-07,1.234761863355366e-08,2.803688558351504e-07,0.49653363078047147,4.625108612544292e-08
F0,S225,3.865514465818832e-08,1.0696273713310973e-07,1.70869806576292e-09,1.4963475986071182e-07,4.24213640118767e-09,6.9820037416326955e-09
F0,S226,3.726557839632037e-08,1.0845629665984309e-07,1.6380419159695051e-09,1.7167711806467109e-07,6.939147479480858e-09,7.448730289094769e-09
F0,S227,3.9465166732976893e-08,1.1308054063065095e-07,1.5400445763823675e-09,1.498799292105365e-07,5.884975645461342e-09,7.365580095025924e-09
F0,S228,3.925009520874473e-08,1.0837119308015017e-07,1.529871899327296e-09,1.6030209990013799e-07,6.74594238873378e-09,8.416604895093016e-09
F0,S229,3.6722897257523726e-08,1.0815116029348007e-07,1.6049423604829488e-09,1.3914314322883194e-07,5.898870520108023e-09,7.980947106727346e-09
F0,S230,4.320641638957982e-08,1.0442450206164146e-07,2.2566132028924665e-09,1.6253659261165564e-07,6.645146775222063e-09,7.592796745981255e-09
F0,S231,4.3954605938883276e-08,1.1213823905801453e-07,1.489344171155123e-09,1.7934968546098616e-07,3.937284360567612e-09,6.930588373066055e-09
F0,S232,3.902715933565092e-08,1.0213431112328599e-07,1.5563647915203745e-09,1.638792302817569e-07,5.910071449454839e-09,7.709301756831499e-09
F0,S233,4.8824808635753695e-08,1.0794364890300954e-07,3.3048948973804365e-09,1.5234972680230534e-07,6.0891030930023884e-09,7.63938922692803e-09
F0,S234,4.692777885083264e-08,1.1663044470785624e-07,1.4687019142168712e-09,1.9782867883504999e-07,3.290658837202937e-09,6.464888179574641e-09
F0,S235,3.822534553551355e-08,1.0646308981653996e-07,1.552104639097339e-09,1.4303039177144412e-07,4.761337226421846e-09,7.370773626193542e-09
F0,S236,3.948498923680012e-08,1.0777370097321802e-07,1.6801121022072946e-09,1.3767750061476824e-07,1.8536834805298846e-08,1.1930767791512554e-08
F0,S237,3.870652602171234e-08,1.0668649395666945e-07,1.723438750645575e-09,1.5941258079917464e-07,7.464805901198714e-09,8.543976333806864e-09
F0,S238,7.616588460472071e-08,1.2630120674716942e-07,2.499363104794784e-08,1.5529592500880378e-07,6.546763524631593e-09,7.631548015041153e-09
F0,S239,4.434874946155075e-08,1.0454748575700094e-07,2.428849259516041e-09,1.3709290488607803e-07,1.0073186867878766e-08,7.97459298814757e-09
F0,S240,4.181541116603196e-08,1.0683404207343762e-07,1.5241324925920287e-09,1.6400034299221223e-07,5.219468429602788e-09,7.74752556629757e-09
F0,S241,4.146769505842311e-08,1.0846198258461427e-07,1.8901544758238693e-09,1.8531182834205665e-07,8.029726371091184e-09,9.403988801605942e-09
F0,S242,3.700954995094512e-08,1.0524523123727057e-07,1.539752346825911e-09,1.6144416574799432e-07,5.362677434381314e-09,7.281189314874423e-09
F0,S243,3.405844409551744e-07,2.6529563383807305e-07,2.221247254460257e-08,2.6314590711721014e-07,2.9415184770154564e-08,1.9374812466362718e-08
F0,S244,4.547737910040013e-08,1.0773337246367824e-07,1.4679992196489881e-09,1.7597711181272954e-07,8.507916215095082e-09,7.609553883205836e-09
F0,S245,3.873553114975903e-08,1.0483903795348132e-07,1.6541246357001943e-09,1.6486323352937022e-07,5.174700315589196e-09,7.100465813724562e-09
F0,S246,4.360039108485601e-08,1.0771478592520381e-07,1.5039607388406727e-09,1.6699573585456115e-07,4.7819122611100774e-09,7.330823289352715e-09
F0,S247,4.397954002015721e-08,1.2285853726796019e-07,2.0891129812256477e-09,2.2548544548824044e-07,5.86505893557067e-09,7.926959663561214e-09
F0,S248,4.7554631209847194e-08,1.2358521398301372e-07,1.4560509253749498e-09,1.9697047171412467e-07,3.6542986967185837e-09,6.606268976031171e-09
F0,S249,4.056207256929547e-08,1.0255471637441409e-07,1.7846710532326296e-09,1.3810925531722303e-07,7.153003919021642e-09,8.214949886360051e-09
F0,S250,4.895144297956632e-08,1.1674683412081767e-07,1.4427412766468627e-09,1.9236316732019482e-07,3.3523819289957205e-09,6.5611764448816785e-09
F0,S251,3.746526540377928e-08,1.8088373595209432e-07,1.6472387548238657e-09,1.433066194933898e-07,6.769641165109778e-09,8.309192136855813e-09
F0,S252,1.0101565161895562e-07,4.310750248559518e-07,8.447491167957178e-09,1.9537603557695653e-07,1.0283370553798918e-08,9.199299128419315e-09
F0,S253,14.821448791964304,3.0505774094423836e-07,8.344424415767445,4.057007249469819e-07,2.146149230276181e-08,4.921443155642296e-08
F0,S254,3.811791957989766e-08,1.0809728862316991e-07,1.557111704655198e-09,1.570658324063301e-07,7.84413169458619e-09,8.240748918284622e-09
F0,S255,6.375835946002746e-08,1.0859287192229641e-07,9.117920493774884e-09,2.1382459930314634e-07,6.576323202664633e-09,8.238554572133715e-09
F0,S256,4.4631767575034204e-08,1.0519018709325607e-07,1.480294674781512e-09,1.8291181116232107e-07,4.394130572669744e-09,7.011626953418614e-09
F0,S257,3.770721735814818e-08,1.1673565428633684e-07,1.6396455330759747e-09,1.3988858505739717e-07,3.8613367990579054e-09,7.51852190223636e-09
F0,S258,3.661295995575072e-08,1.08201169695541e-07,1.6172582817885248e-09,1.5952211880015277e-07,5.693284102634513e-09,7.616345959029603e-09
F0,S259,4.897444024110927e-08,1.263398173709483e-07,1.4497839583400419e-09,1.9839062988197544e-07,3.3818920228198e-09,6.4704147351963465e-09
F0,S260,4.073544103381675e-08,1.0640137302158228e-07,1.5930788020691126e-09,1.8772529916428714e-07,3.6247175124186887e-09,6.6216501998466265e-09
F0,S261,4.152596668944262e-08,1.0515991834190084e-07,1.5157007407448365e-09,1.7179116829410647e-07,4.015398723564702e-09,6.81284347716867e-09
F0,S262,3.80380624686243e-08,1.0633440482867139e-07,1.5767336099048967e-09,1.412259988635743e-07,6.100178081238884e-09,8.081409438913631e-09
F0,S263,2.0691242629399572e-07,1.809907502654593e-07,1.0450008018226875e-08,2.8517114773139583e-07,1.60077849541631e-08,1.7303973348744702e-08
F0,S264,2.815152943930008,5.692947896993036e-07,4.709759398477969,1.482827658626355e-07,9.458884678825093e-09,9.164088131936064e-09
F0,S265,4.212843598091336e-08,1.0561405562433291e-07,2.2294358509389584e-09,9.233366115250448e-07,6.341497080196317e-09,9.034546474130718e-09
F0,S266,1.348603880940215e-07,1.0660734214340963e-07,7.319213786497042e-09,1.7387108490195639e-07,6.555831118828653e-09,7.923316753338832e-09
F0,S267,3.758254979608088e-08,1.165830585864651e-07,1.633799604561746e-09,1.8648398572335556e-07,3.909562192608124e-09,6.845807508224944e-09
F0,S268,3.732019200558662e-08,1.3171108066821366e-07,1.61160182487419e-09,1.535052422265505e-07,8.289651669571549e-09,8.27398978715804e-09
F0,S269,4.621564859456506e-08,1.1153890813660546e-07,1.4643564553604358e-09,1.8243737472428277e-07,4.031116618743019e-09,6.9168236671705134e-09
F0,S270,3.7514859898597904e-08,1.1579909391425024e-07,1.5716480923526266e-09,1.7086733834143742e-07,4.280731783317994e-09,6.85123523278269e-09
F0,S271,4.8564357156412014e-08,1.2899113015460322e-07,3.3144523442837115e-09,2.2673114137607175e-07,7.365910455900878e-09,9.308471481622758e-09
F0,S272,4.1272799797859906e-08,1.0481576659632984e-07,1.5150429155359618e-09,1.602831471008827e-07,4.004405016083601e-09,6.9404563239956984e-09
F0,S273,4.078973021561791e-08,1.0249266137527137e-07,1.5247695184538785e-09,1.443395304236384e-07,4.866932349287418e-09,7.515003875741816e-09
F0,S274,3.7804775856091823e-08,1.0227099184009807e-07,1.5615728403327355e-09,1.5159706958910987e-07,3.6786325035418456e-09,6.824923305763755e-09
F0,S275,4.004767104086923e-08,1.01666839347823e-07,1.8299430627159743e-09,1.421922714007676e-07,1.1429213227655736e-08,8.473616608815421e-09
F0,S276,4.1330498760849694e-08,1.0185716441466425e-07,1.517134842135004e-09,1.8125733040326354e-07,4.490283326867495e-09,6.928599320929608e-09
F0,S277,3.7550969498725664e-08,1.0409490170157409e-07,1.648123401706965e-09,1.3264925148757135e-07,6.321467394470318e-09,7.965241321152917e-09
F0,S278,4.179830121725967e-08,1.0598909571474977e-07,2.1002632230776014e-09,1.697533468488816e-07,4.748066841636956e-09,7.2605268281210515e-09
F0,S279,3.938811796787773e-08,1.079738359701147e-07,1.5337157893246716e-09,1.6487086238209712e-07,5.424482439417483e-09,7.465477956096184e-09
F0,S280,3.793251594497346e-08,1.1612506237324364e-07,1.6556063724153188e-09,1.6536692347096328e-07,5.815417956190849e-09,7.244825476153694e-09
F0,S281,4.4260093756008e-08,1.0681164313806444e-07,2.524643160233213e-09,1.448357945495175e-07,6.921470030338583e-09,8.235951695770078e-09
F0,S282,4.0741625133676614e-08,1.1635641724780993e-07,1.5150706467791645e-09,1.8236267465134447e-07,3.658839319128919e-09,6.745469538569153e-09
F0,S283,4.392152696034126e-08,1.0793793835460718e-07,3.2056232380313477e-09,1.642523873205107e-07,5.628562041862932e-09,7.843289204151883e-09
F0,S284,6.396950769252928e-08,1.0831412430893207e-07,4.264874897863989e-09,1.926623741617172e-07,5.925580060610059e-09,8.234412080193495e-09
F0,S285,4.29273521308481e-08,1.0842406019928946e-07,1.5301594444374249e-09,1.3973544650452824e-07,5.21325026555558e-09,7.759393135723136e-09
F0,S286,3.7203653203862644e-08,1.1228332441469621e-07,1.5724959810377599e-09,1.7381327036623978e-07,4.325976397885616e-09,6.972204467056004e-09
F0,S287,4.414388760472304e-08,1.0641587917464386e-07,1.8013571734971e-09,1.6004275674198169e-07,9.655466668139047e-09,7.81005252921906e-09
F0,S288,4.4374087651623236e-08,1.0439535230777912e-07,2.102780064217104e-09,1.617356938556499e-07,5.062995478037099e-09,7.355825594244913e-09
F0,S289,4.08438271681141e-08,1.0244080320142163e-07,1.5273820405954796e-09,1.710016313856653e-07,4.0667452245191165e-09,6.8347105010005105e-09
F0,S290,4.049897199362241e-08,1.0132891784762927e-07,1.82556924894081e-09,1.6999132634909e-07,4.430076335349179e-09,7.0487641103415824e-09
F0,S291,3.9181908679750085e-08,1.3176917113192255e-07,1.5428729936867466e-09,2.7503416317187755e-07,7.58033836108465e-09,9.723728072216986e-09
F0,S292,3.783793368296331e-08,1.0710295114598446e-07,1.5363848316779737e-09,1.4778596832004747e-07,6.031389915337483e-09,7.171359729449014e-09
F0,S293,4.3710324568509346e-08,1.9460605631553902e-07,2.113167150864501e-09,2.0595295525467987e-07,7.019409251591153e-09,8.957893831482814e-09
F0,S294,3.712421916689403e-08,1.0774801637209754e-07,1.5679949231186319e-09,1.48360262712902e-07,7.583327011368735e-09,8.138651686287067e-09
F0,S295,3.709052050946163e-08,1.0648423233538766e-07,1.6385689545475358e-09,1.6002494048776898e-07,5.185531035599465e-09,7.519423090255895e-09
F0,S296,4.260327533786077e-08,1.0537804770738866e-07,1.4934181961902473e-09,1.8788800073184255e-07,3.898607902592207e-09,6.751952400146949e-09
F0,S297,4.858269402673757e-08,3.7826643460755615e-06,3.3777533378009844e-09,3.1641543808549415e-07,1.0167428908192128e-08,1.6162927094199315e-08
F0,S298,3.698742573926616e-08,1.0805367579618623e-07,1.5983429597656647e-09,1.678988156887332e-07,5.79422744670315e-09,7.364048754644154e-09
F0,S299,4.127679661536177e-08,1.1565197570715734e-07,1.5324912003638312e-09,1.707116328832064e-07,4.009960086043034e-09,6.89674081087541e-09
F0,S300,5.198182525425221e-08,1.2952855439346757e-07,3.918422718893095e-09,1.603909743693312e-07,6.0101539415862025e-09,8.162202338208057e-09
F0,S301,4.2422964450577824e-08,1.021109679682635e-07,1.4915608348224668e-09,1.7949023117915617e-07,3.9041849274007656e-09,6.8177621420973634e-09
F0,S302,4.131340657890716e-08,1.169685140324446e-07,1.5173311362322865e-09,1.7991589670615697e-07,3.6805474688806354e-09,6.78105911205838e-09
F0,S303,5.076564648369322e-08,1.0974219798147231e-07,3.089454217549911e-09,1.7564438907010872e-07,2.1535050008842432e-08,1.3673908643830768e-08
F0,S304,3.674696073170706e-08,1.0817478743501206e-07,1.582961376209355e-09,1.6088702614282918e-07,5.022933563691453e-09,7.019224758295787e-09
F0,S305,3.694212633808416e-08,1.0697826764795883e-07,1.6216991330635655e-09,1.6650319840220126e-07,5.609816056942271e-09,7.2883873242336315e-09
F0,S306,4.089015585786035e-08,1.0652530997946618e-07,1.5293783357992456e-09,1.758033746920117e-07,4.8184695624003875e-09,7.13284309525692e-09
F0,S307,4.7242116792713496e-08,1.0462313627068428e-07,1.472064165639738e-09,1.5659190353708575e-07,4.080819946894992e-09,7.244395270462398e-09
F0,S308,3.7711555164053805e-08,1.0849379526317258e-07,1.647254240922541e-09,1.4707456260014334e-07,6.102001818164045e-09,7.184396935748159e-09
F0,S309,4.4402200812430997e-08,1.0841423417579818e-07,2.4483431223649008e-09,1.8601237637148409e-07,5.855506144722413e-09,8.025205744833568e-09
F0,S310,4.6730374440356596e-08,1.0146134761793045e-07,1.4559842139092704e-09,1.8156487189881997e-07,3.796481316003306e-09,6.651167350187467e-09
F0,S311,1.1469415447558294e-06,1.0735410196480092e-07,4.935312284420634e-08,5.18531132583302e-07,1.494401510193557e-08,2.0670874241001907e-08
F0,S312,6.800636440036745e-08,1.0508445698400503e-07,5.561058135221685e-09,1.6169541900155992e-07,6.846343035204657e-09,7.920486214386426e-09
F0,S313,4.960152652918123e-08,1.1116954950617387e-07,1.4320276702932622e-09,1.9549255656887238e-07,4.900812916430563e-09,6.85927363811547e-09
F0,S314,4.412082998432944e-08,1.0687994182194358e-07,3.935339512881267e-09,1.4023641992091764e-07,4.827633254493374e-09,7.33425638057018e-09
F0,S315,4.002632722003806e-08,1.0318631082619898e-07,1.7080489344887118e-09,1.682816072632276e-07,4.239883200401824e-09,6.9265036373535e-09
F0,S316,3.9673281191916074e-08,1.0553907301047445e-07,1.5540335294080208e-09,1.4684895690696192e-07,6.233342726621346e-09,7.938418518669398e-09
